"folioviv","foliohog","ubica_geo","tam_loc","clase_hog","sexo_jefe","edad_jefe","educa_jefe","tot_integ","mayores","p12_64","ocupados","percep_ing","perc_ocupa","ing_cor","ingtrab","trabajo","sueldos"
1504314201,1,15033,1,1,2,63,10,1,1,1,0,1,0,22964.18,348.06,0,0
1504314202,1,15033,1,2,2,88,3,2,2,1,1,2,1,30799.87,497.23,0,0
1504314203,1,15033,1,2,1,60,8,3,2,2,1,1,1,57412.77,25359.11,25359.11,23867.4
1504314204,1,15033,1,2,1,67,6,3,3,2,1,2,1,36089.23,7430.71,0,0
1504314205,1,15033,1,3,2,71,10,2,2,1,0,2,0,32807.45,0,0,0
1504314206,1,15033,1,2,1,32,9,3,2,2,2,1,1,21090.68,15304.97,0,0
1504414201,1,15033,1,3,1,68,4,4,4,2,1,2,1,64698.61,37790.05,37790.05,35801.1
1504414203,1,15033,1,2,2,66,1,2,2,1,1,1,1,30776.49,20883.97,20883.97,20883.97
1504414204,1,15033,1,3,1,65,4,7,5,4,1,1,1,44430.57,32817.67,32817.67,32817.67
1504414205,1,15033,1,1,1,66,4,1,1,0,1,1,1,14220.99,14220.99,14220.99,14220.99
1504414206,1,15033,1,3,1,64,6,6,4,4,3,3,3,54526.38,44069.38,44069.38,38038.66
1504595501,1,15033,1,3,1,58,4,4,4,4,1,2,1,29471.37,18220.1,18220.1,17608.69
1504595502,1,15033,1,1,1,36,10,1,1,1,1,1,1,59511.13,50324.5,50324.5,44021.73
1504595503,1,15033,1,2,1,45,9,4,3,3,1,1,1,36148.17,28247.27,28247.27,26413.04
1504595505,1,15033,1,1,2,78,1,1,1,0,0,1,0,22655.01,0,0,0
1504595506,1,15033,1,3,1,53,8,5,4,4,2,2,2,24945.64,24945.64,24945.64,24945.64
1504707501,1,15033,1,1,1,48,6,1,1,1,1,1,1,25820.64,17608.69,17608.69,17608.69
1504707502,1,15033,1,3,1,61,6,6,5,5,2,2,2,43521.35,32331.5,32331.5,28173.9
1504707503,1,15033,1,3,1,63,6,5,4,4,3,4,3,59234.81,38347.8,35951.07,35217.38
1504707504,1,15033,1,2,1,58,7,4,4,4,3,3,3,49167.83,43361.38,43361.38,37565.21
1504707505,1,15033,1,2,1,35,8,4,2,2,1,1,1,32166.93,25434.77,25434.77,23478.26
1504707506,1,15033,1,1,2,26,9,1,1,1,1,1,1,16834.48,3472.82,0,0
1504825301,1,15033,1,2,1,33,8,5,2,2,1,1,1,13201.92,7972.82,7972.82,7972.82
1504825302,1,15033,1,2,2,29,6,5,2,2,1,5,1,14724.72,6211.95,4548.91,4548.91
1504825304,1,15033,1,2,1,71,3,2,2,0,0,2,0,17089.57,0,0,0
1504825306,1,15033,1,2,2,36,5,6,4,4,2,2,2,20473.97,19394.01,6749.99,6749.99
1504919901,1,15033,1,2,1,33,9,3,2,2,1,1,1,49268.82,34752.7,34752.7,22891.3
1504919902,1,15033,1,2,1,51,9,5,5,5,1,1,1,58096.06,47934.77,47934.77,44021.73
1504919903,1,15033,1,1,2,99,3,1,1,0,0,1,0,23089.15,0,0,0
1504919905,1,15033,1,2,1,29,6,3,2,2,1,1,1,24921.17,24921.17,24921.17,10565.21
1504931801,1,15033,1,2,1,42,6,5,5,5,5,1,1,24407.96,22556.55,0,0
1504931802,1,15033,1,2,1,37,4,4,3,3,2,3,2,30681.45,19440.96,12959,11803.27
1504931803,1,15033,1,3,2,67,10,2,2,0,0,2,0,21863.04,0,0,0
1504931804,1,15033,1,1,2,86,1,1,1,0,0,1,0,10121.31,0,0,0
1504931805,1,15033,1,3,2,53,6,6,4,2,2,2,2,34669.43,25918.02,25918.02,24196.71
1504931806,1,15033,1,3,2,32,10,3,3,2,2,2,2,118072.11,109672.11,109672.11,100327.86
1505012301,1,15033,1,1,2,63,6,1,1,1,0,1,0,37578.71,0,0,0
1505012302,1,15033,1,2,1,61,10,2,2,2,1,2,1,28896.54,0,0,0
1505012305,1,15033,1,2,1,53,9,3,3,3,2,3,2,69732.15,37907.59,37907.59,33749.99
1505055401,1,15033,1,3,1,68,3,4,2,1,1,2,1,32334.6,13695.64,11249.99,11249.99
1505055403,1,15033,1,2,1,56,6,2,2,2,1,2,1,21729.21,10638.58,0,0
1505055404,1,15033,1,3,1,59,4,4,3,3,2,3,2,33364.7,25190.2,25190.2,21277.16
1505055405,1,15033,1,2,1,65,3,3,3,1,3,2,2,26829.26,19320.64,18342.38,17608.69
1505055406,1,15033,1,2,1,29,8,5,2,2,2,2,2,46068.18,22842.38,22842.38,17951.08
1505068903,1,15033,1,2,1,56,7,5,5,5,5,1,1,21154.89,21154.89,0,0
1505068904,1,15033,1,2,1,41,10,4,2,2,1,1,1,53944.95,35779.89,0,0
1505068906,1,15033,1,3,1,38,8,3,3,2,1,2,1,60487.27,34850.53,34850.53,30815.21
1505147001,1,15033,1,3,2,73,3,4,4,3,2,3,2,39259.16,34336.94,34336.94,32869.55
1505147002,1,15033,1,1,2,65,3,1,1,0,0,1,0,14528.72,0,0,0
1505147003,1,15033,1,2,2,58,4,2,2,2,1,1,1,23415.14,17608.69,17608.69,17608.69
1505147004,1,15033,1,2,1,33,6,4,3,3,2,2,2,27737.17,23771.73,23771.73,23771.73
1505147005,1,15033,1,2,2,41,4,4,3,3,1,1,1,26349.92,20543.47,20543.47,20543.47
1505147006,1,15033,1,2,1,42,6,4,3,3,2,3,2,38445.63,38445.63,33456.51,33456.51
1505223802,1,15033,1,2,2,55,8,3,3,3,1,1,1,43145.18,25573.76,25573.76,23606.55
1505223804,1,15033,1,2,1,57,10,4,4,4,2,2,2,58938.38,50409.82,50409.82,50409.82
1505223805,1,15033,1,2,1,40,8,2,2,2,1,1,1,30676.56,28105.14,642.85,0
1505223806,1,15033,1,2,1,33,11,2,2,2,2,2,2,117065.29,71631.11,71631.11,61967.2
1505289601,1,15033,1,1,1,94,1,1,1,0,0,1,0,14742.67,0,0,0
1505289603,1,15033,1,1,1,51,6,1,1,1,1,1,1,18934.41,18934.41,18934.41,17704.91
1505289604,1,15033,1,3,1,61,4,5,4,4,1,2,1,27810.87,26036.61,24069.4,23606.55
1505289605,1,15033,1,2,1,42,10,6,5,5,1,1,1,32827.86,22327.86,0,0
1505289606,1,15033,1,3,1,56,8,6,4,4,2,3,2,19622.94,16622.94,13672.13,13672.13
1505416701,1,15033,1,2,1,38,7,4,3,3,2,4,2,34089.31,33646.69,33646.69,32466.37
1505416702,1,15033,1,3,1,71,6,7,5,3,5,5,5,104184.94,92184.94,58643.97,54786.87
1505416703,1,15033,1,3,1,51,6,5,4,4,4,4,4,46398.64,34278.67,29409.82,29409.82
1505416704,1,15033,1,2,2,76,1,2,2,0,0,2,0,15137.79,0,0,0
1505416705,1,15033,1,3,2,71,3,7,6,5,2,3,2,35754.08,26213.1,26213.1,25967.2
1505501401,1,15033,1,3,2,51,6,3,3,3,2,2,2,41008.05,33749.99,33749.99,33749.99
1505501403,1,15033,1,2,1,52,5,3,3,3,3,3,3,43273.82,37467.37,16508.14,14673.91
1505501404,1,15033,1,3,1,35,8,6,4,4,2,2,2,44280.84,36545.84,36545.84,31434.44
1505501406,1,15033,1,2,1,71,4,3,3,1,1,3,1,32999.28,20543.47,20543.47,20543.47
1505538201,1,15033,1,3,1,57,6,3,3,2,1,1,1,31306.61,7110.49,0,0
1505538202,1,15033,1,3,1,59,1,5,4,4,3,3,3,44338.15,39885.5,39462.85,34011.04
1505538203,1,15033,1,2,1,38,4,6,2,2,1,1,1,16639.68,13425.41,13425.41,13425.41
1505538205,1,15033,1,1,1,61,8,1,1,1,1,1,1,12027.39,2610.49,0,0
1505538206,1,15033,1,2,1,55,5,4,2,2,1,1,1,15290.04,15290.04,15290.04,14917.12
1505621501,1,15033,1,3,1,33,5,3,3,3,2,2,2,28518.55,23649.44,23649.44,23282.6
1505621502,1,15033,1,3,2,60,3,10,8,8,3,3,3,70749.26,60573.88,56543.45,9391.3
1505621504,1,15033,1,2,1,40,6,4,4,4,2,2,2,31415.59,28512.37,9904.88,7459.23
1505621505,1,15033,1,2,1,64,4,2,2,2,1,1,1,21228.14,15407.6,15407.6,14673.91
1505803001,1,15033,1,2,2,78,8,2,2,1,1,2,1,51240.7,30815.21,30815.21,29347.82
1505803004,1,15033,1,2,1,70,7,4,4,2,3,3,3,43560.93,5869.56,5869.56,5869.56
1505803005,1,15033,1,2,1,50,7,4,4,4,1,1,1,34288.31,32282.6,32282.6,32282.6
1505803006,1,15033,1,2,2,47,6,3,2,2,1,2,1,52589.12,37418.47,37418.47,35217.39
1505880601,1,15033,1,3,2,69,4,7,5,4,3,5,3,39983.56,27639.32,27639.32,27639.32
1505880602,1,15033,1,3,2,42,7,5,4,4,3,3,3,61157.51,61157.51,61157.51,53704.9
1505880603,1,15033,1,2,1,41,6,5,2,2,1,1,1,34926.78,34926.78,34926.78,32459.01
1505880604,1,15033,1,2,1,53,6,5,5,5,2,3,2,43745.88,39245.88,31868.84,31868.84
1505880605,1,15033,1,2,2,75,1,2,2,1,1,2,1,16991.8,1549.18,0,0
1505880606,1,15033,1,2,2,30,8,4,3,3,1,1,1,30442.61,30442.61,30442.61,29508.19
1505955301,1,15033,1,2,1,57,3,4,4,4,2,4,2,47820.77,34235.57,34235.57,32307.05
1505955302,1,15033,1,3,2,20,5,2,2,2,1,2,1,27588.2,20191.29,10799.99,10799.99
1505955303,1,15033,1,3,1,54,6,6,5,5,4,4,4,78361.81,69652.14,69652.14,68967.37
1505955304,1,15033,1,3,1,47,6,8,6,6,3,3,3,39556.44,33749.99,33749.99,33749.99
1505955305,1,15033,1,2,1,49,3,2,2,2,1,1,1,36762.4,0,0,0
1506006901,1,15033,1,2,2,34,6,3,1,1,1,3,1,17485.58,12521.7,12521.7,3521.73
1506006902,1,15033,1,1,2,32,5,1,1,1,1,1,1,19581.97,14086.95,14086.95,14086.95
1506006905,1,15033,1,2,1,23,7,3,2,2,1,1,1,32079.93,23722.81,23722.81,22010.86
1506006906,1,15033,1,2,1,40,7,5,2,2,1,1,1,26381.48,23478.26,23478.26,23478.26
1506032801,1,15033,1,3,1,38,6,7,6,6,3,3,3,48442.59,39442.59,39442.59,38360.63
1506032802,1,15033,1,3,2,46,6,3,3,3,2,3,2,39983.58,23606.54,23606.54,23606.54
1506032803,1,15033,1,2,1,70,6,10,10,9,5,7,5,95999.95,65311.44,65311.44,63934.4
1506032804,1,15033,1,3,1,38,6,6,5,4,2,2,2,43945.12,35262.28,35262.28,34524.58
1506032805,1,15033,1,2,1,35,9,4,2,2,2,2,2,38483.59,30983.59,19918.02,19180.32
1506032806,1,15033,1,2,1,53,6,2,2,2,1,1,1,23311.46,18811.46,18811.46,17704.91
1506382401,1,15033,1,3,2,52,6,4,3,3,1,1,1,39981.9,27880.43,27880.43,27880.43
1506382402,1,15033,1,3,1,45,6,7,6,5,4,5,4,150637.94,96603.23,96603.23,90978.24
1506382403,1,15033,1,3,1,39,7,5,4,4,2,2,2,60990.71,48423.9,48423.9,44021.73
1506382404,1,15033,1,2,1,38,6,3,3,3,1,1,1,20263.41,18489.13,0,0
1506382405,1,15033,1,2,1,24,6,4,2,2,2,2,2,23941.57,21130.42,21130.42,21130.42
1506382406,1,15033,1,2,1,63,4,2,2,2,2,2,2,19935.54,17364.12,17364.12,17364.12
1506543001,1,15033,1,2,1,41,6,5,3,3,1,2,1,17234.74,13353.26,13353.26,13353.26
1506543002,1,15033,1,3,1,60,8,6,4,4,4,3,3,26918.08,23434.21,15749.99,15260.86
1506543003,1,15033,1,2,1,39,4,6,3,3,2,1,1,18310.9,14453.8,0,0
1506543004,1,15033,1,2,1,32,4,5,3,3,1,1,1,22440.46,17608.69,17608.69,17608.69
1506543006,1,15033,1,3,1,62,4,11,5,5,2,2,2,33141.81,23478.26,23478.26,23478.26
1506592601,1,15033,1,1,2,71,3,1,1,0,1,1,1,30529.69,5532.78,0,0
1506592602,1,15033,1,3,1,79,3,4,4,2,1,2,1,24270.48,11803.27,11803.27,11803.27
1506592603,1,15033,1,2,1,34,7,4,2,2,1,1,1,28203.29,23703.29,23703.29,22426.22
1506592604,1,15033,1,2,2,50,6,2,2,2,2,2,2,43647.49,39147.49,39147.49,30688.52
1506592605,1,15033,1,3,1,45,6,4,3,3,2,2,2,43524.58,34524.58,34524.58,34524.58
1506592606,1,15033,1,1,2,88,3,1,1,0,0,1,0,48134.09,0,0,0
1506594701,1,15033,1,2,2,63,3,3,3,3,1,1,1,21551.52,10622.95,10622.95,10622.95
1506594703,1,15033,1,2,1,45,7,4,3,3,1,1,1,18983.6,12983.6,12983.6,12983.6
1506594704,1,15033,1,2,2,60,6,4,4,4,4,4,4,71709.31,40504.41,23606.55,23606.55
1506594706,1,15033,1,3,1,78,4,6,5,3,2,2,2,24224.24,6100.81,0,0
1506606201,1,15033,1,2,1,42,6,5,3,3,1,4,1,28722.09,13723.73,11535.89,10541.43
1506606202,1,15033,1,3,1,69,4,6,5,3,1,3,1,26185.85,3069.94,0,0
1506606204,1,15033,1,2,1,60,4,3,3,3,2,2,2,13793.62,4799.32,0,0
1506606205,1,15033,1,3,1,40,3,7,4,4,1,5,1,13593.8,9447.51,9447.51,9447.51
1506606206,1,15033,1,2,1,51,6,3,3,3,1,3,1,15969.65,656.35,656.35,656.35
1506879501,1,15033,1,2,1,37,6,4,3,3,1,3,1,43568.46,35217.39,35217.39,35217.39
1506879503,1,15033,1,2,1,59,6,2,2,2,1,2,1,63573.37,55900.57,36335.36,23478.26
1506879504,1,15033,1,2,1,58,6,2,2,2,1,2,1,24322.14,15456.52,0,0
1506879505,1,15033,1,2,2,51,6,4,4,4,3,3,3,53049.62,49768.99,49768.99,45489.12
1506879506,1,15033,1,2,2,48,5,4,3,3,1,3,1,40260.22,17608.69,17608.69,17608.69
1506910301,1,15033,1,1,1,60,4,1,1,1,1,1,1,20258.54,15260.86,15260.86,15260.86
1506910302,1,15033,1,3,1,40,4,5,3,3,1,2,1,41284.06,29347.82,29347.82,29347.82
1506910303,1,15033,1,2,1,46,8,4,2,2,1,1,1,43510.57,32229.48,32229.48,30815.21
1506910304,1,15033,1,3,2,52,8,8,5,5,4,5,4,71255.82,62486.4,56470.1,56347.82
1506910305,1,15033,1,2,2,45,6,4,4,4,3,3,3,52941.24,49157.59,49157.59,46956.51
1506910306,1,15033,1,3,2,67,8,4,4,3,3,3,3,24927.63,20572.8,0,0
1506970901,1,15033,1,1,2,76,3,1,1,0,0,1,0,9391.29,0,0,0
1506970902,1,15033,1,2,1,62,8,2,2,2,1,1,1,15068.35,2543.47,2543.47,2543.47
1506970903,1,15033,1,2,1,30,6,2,2,2,2,2,2,43443.27,39088.44,39088.44,24945.64
1506970904,1,15033,1,2,1,68,6,2,2,1,2,2,2,39591.39,16508.13,16508.13,15309.77
1506970905,1,15033,1,3,1,59,3,4,4,4,3,3,3,46861.83,38152.16,38152.16,38152.16
1506970906,1,15033,1,3,1,72,1,5,4,3,3,3,3,31296.12,25239.12,25239.12,25239.12
1507125801,1,15033,1,2,1,43,6,3,3,3,1,1,1,16613.11,11213.11,0,0
1507125802,1,15033,1,1,2,70,3,1,1,0,0,1,0,12484.18,0,0,0
1507125803,1,15033,1,2,2,56,6,3,3,3,1,1,1,25377.04,19377.04,19377.04,18885.24
1507125804,1,15033,1,2,1,52,8,3,2,2,1,1,1,27403.27,23803.27,23803.27,23606.55
1507125805,1,15033,1,3,1,57,4,4,2,2,2,2,2,25204.9,19204.9,18811.46,17704.91
1507125806,1,15033,1,1,2,64,8,1,1,1,0,1,0,17638.15,0,0,0
1507125806,2,15033,1,2,1,40,8,3,3,3,2,2,2,45245.87,45245.87,45245.87,41311.46
1507162401,1,15033,1,2,1,46,8,4,4,4,2,2,2,43046.61,34336.94,34336.94,34336.94
1507162402,1,15033,1,2,1,32,6,5,3,3,1,1,1,28539.16,23894.01,23894.01,10809.78
1507162404,1,15033,1,2,1,49,9,5,4,4,2,3,2,67653.03,22010.86,0,0
1507162405,1,15033,1,2,1,52,6,3,3,3,2,2,2,69444.77,60735.1,60735.1,48423.9
1507162406,1,15033,1,2,1,39,4,4,4,4,3,3,3,37869.89,34261.61,31989.12,31989.12
1507254702,1,15033,1,2,1,49,8,3,3,3,1,1,1,26704.91,20704.91,0,0
1507254703,1,15033,1,3,1,50,10,5,5,5,1,1,1,55721.3,46721.3,46721.3,44262.29
1507254705,1,15033,1,2,2,50,3,4,3,3,3,3,3,42086.93,38486.93,38486.93,23606.53
1507254706,1,15033,1,3,2,66,4,4,4,3,3,4,3,64592.96,51147.5,51147.5,47213.09
1507304902,1,15033,1,3,1,63,8,2,2,2,2,2,2,22304.33,22304.33,18342.38,17608.69
1507304904,1,15033,1,2,1,59,6,4,4,4,3,4,3,60882.25,46334.57,46334.57,41086.94
1507304905,1,15033,1,2,1,47,6,4,3,3,1,1,1,25548.02,16361.41,0,0
1507304906,1,15033,1,1,1,43,7,1,1,1,1,1,1,38649.01,30490.96,30490.96,26413.04
1507348801,1,15033,1,2,1,28,9,3,2,2,2,2,2,30024.58,30024.58,8262.29,8262.29
1507348802,1,15033,1,2,1,51,6,3,3,3,2,2,2,38508.17,29508.17,29508.17,28032.77
1507348803,1,15033,1,3,2,53,4,3,3,2,2,3,2,24002.95,22278.63,22278.63,13278.67
1507348804,1,15033,1,2,1,45,8,5,4,4,1,1,1,83508.18,74508.18,74508.18,56065.57
1507348806,1,15033,1,1,2,71,4,1,1,0,1,1,1,29820.94,0,0,0
1507546401,1,15033,1,2,1,43,10,3,2,2,2,2,2,94279.39,82666.49,82666.49,76304.34
1507546402,1,15033,1,2,1,45,10,3,3,3,2,2,2,70923.9,70923.9,70923.9,67499.99
1507546403,1,15033,1,2,1,59,8,2,2,2,0,1,0,82016.11,0,0,0
1507546404,1,15033,1,2,1,52,8,4,4,4,2,2,2,47888.99,39179.32,39179.32,38152.16
1507711202,1,15037,1,1,2,44,8,1,1,1,1,1,1,36883.79,31077.34,31077.34,29834.25
1507711203,1,15037,1,2,1,57,5,3,3,3,1,2,1,98998.37,55939.21,55939.21,53701.65
1507711204,1,15037,1,2,1,33,8,4,3,3,1,1,1,26988.76,21182.31,21182.31,16707.18
1507711205,1,15037,1,2,1,62,4,4,4,4,3,3,3,63944.73,63944.73,58972.36,57232.03
1507711206,1,15037,1,2,1,48,8,4,4,4,2,2,2,67852.05,63497.22,63497.22,54298.34
1507738002,1,15037,1,2,1,32,6,4,3,3,1,2,1,31842.37,31842.37,31548.9,29347.82
1507738003,1,15037,1,2,2,30,10,2,1,1,1,2,1,43927.05,30815.21,30815.21,29347.82
1507738005,1,15037,1,2,2,23,6,3,2,2,2,3,2,30293.59,15652.16,10369.56,10369.56
1507738006,1,15037,1,3,1,57,4,7,5,5,2,3,2,37746.65,29005.42,23624.99,23135.86
1507764601,1,15037,1,2,1,37,6,4,4,4,2,3,2,34497.93,24850.8,20360.65,20360.65
1507764602,1,15037,1,3,1,28,10,3,3,3,3,3,3,82991.77,75491.77,75491.77,73770.47
1507764603,1,15037,1,2,2,27,6,3,1,1,0,1,0,23016.38,0,0,0
1507764604,1,15037,1,3,2,70,6,5,3,2,2,3,2,50203.26,40072.12,29508.19,29508.19
1507764605,1,15037,1,1,2,56,4,1,1,1,1,1,1,24590.16,24590.16,24590.16,24590.16
1507764606,1,15037,1,2,1,59,5,2,2,2,1,1,1,26704.91,17704.91,17704.91,17704.91
1507772701,1,15037,1,5,2,30,8,2,2,2,2,2,2,98360.64,98360.64,98360.64,91475.4
1507772702,1,15037,1,2,1,48,6,4,4,4,1,2,1,48929.5,22372.13,0,0
1507772703,1,15037,1,1,1,48,6,1,1,1,0,1,0,28893.43,737.7,0,0
1507772704,1,15037,1,2,1,63,8,2,2,2,0,1,0,47409.83,0,0,0
1507772705,1,15037,1,5,1,22,4,4,4,4,4,4,4,98114.73,98114.73,96836.05,96836.05
1507772706,1,15037,1,5,1,21,3,5,5,5,5,5,5,121229.49,121229.49,121229.49,121229.49
1507774202,1,15037,1,2,1,46,6,4,4,4,2,2,2,32075.81,27720.98,27720.98,27720.98
1507774203,1,15037,1,2,2,38,3,3,3,3,2,2,2,15662.97,15662.97,15662.97,15662.97
1507774204,1,15037,1,2,1,31,2,2,2,2,2,2,2,25458.56,25458.56,25458.56,25458.56
1507774205,1,15037,1,2,1,33,8,4,2,2,1,1,1,43756.88,43756.88,43756.88,28342.54
1507774206,1,15037,1,2,2,28,8,2,1,1,1,1,1,52954.29,51797.15,51797.15,32817.67
1507786001,1,15037,1,2,1,31,10,3,2,2,2,2,2,241048.19,44021.73,44021.73,44021.73
1507847501,1,15039,1,4,1,65,3,5,4,3,4,4,4,44517.82,43874.97,43874.97,40989.11
1507847502,1,15039,1,2,1,68,3,3,3,1,2,3,2,14671.68,8863.03,1526.08,1526.08
1507847503,1,15039,1,2,1,62,3,2,2,2,2,1,1,6555.91,1956.52,0,0
1507847504,1,15039,1,2,2,42,1,3,3,3,3,3,3,27293.46,27293.46,27293.46,27293.46
1507847505,1,15039,1,2,1,49,6,4,2,2,1,2,1,20268.1,12570.64,12570.64,12326.08
1507847506,1,15039,1,2,2,42,6,5,5,5,2,2,2,27090.71,24187.49,24187.49,24065.21
1507902301,1,15039,1,1,2,75,4,1,1,0,0,1,0,12365.28,0,0,0
1507902302,1,15039,1,1,2,68,3,1,1,0,1,1,1,18134.29,13779.46,13779.46,10565.21
1507902303,1,15039,1,3,1,83,3,6,4,2,2,1,1,88720.36,83494.56,0,0
1507902304,1,15039,1,2,1,43,11,4,2,2,2,2,2,48855.19,43214.66,43214.66,41086.95
1507902305,1,15039,1,2,2,46,3,2,2,2,1,1,1,19296.73,14527.16,14527.16,14086.95
1507902306,1,15039,1,2,2,46,6,3,3,3,1,1,1,14728.64,11120.36,11120.36,8921.73
1507935901,1,15039,1,2,1,35,1,2,2,2,2,2,2,14233.68,14233.68,7239.12,7239.12
1507935902,1,15039,1,2,1,38,8,4,3,3,2,2,2,52835.17,45577.11,45577.11,34923.9
1507935904,1,15039,1,3,2,78,4,3,3,2,1,2,1,58982.69,31793.47,31793.47,29347.82
1507935905,1,15039,1,2,1,30,6,4,2,2,2,4,2,42252.69,29964.12,13157.6,13157.6
1507935906,1,15039,1,2,2,50,6,2,2,2,2,2,2,34502.46,27489.12,22377.71,22377.71
1507941802,1,15039,1,3,1,65,4,3,3,2,2,2,2,47546.11,41803.26,41803.26,41311.46
1507941803,1,15039,1,2,1,40,6,4,4,4,4,4,4,39860.62,35360.62,35360.62,35114.72
1507941804,1,15039,1,3,1,30,6,6,4,4,1,4,1,16549.15,12393.43,10032.78,10032.78
1507941805,1,15039,1,2,2,34,7,7,4,4,2,5,3,20705.59,13372.12,2508.19,2508.19
1507941806,1,15039,1,2,2,74,3,3,3,1,1,2,1,22273.51,12688.51,10229.5,10229.5
1508291501,1,15039,1,2,1,55,7,3,3,3,2,3,2,55795.55,36929.33,36929.33,32282.6
1508291502,1,15039,1,3,1,57,8,7,4,4,4,3,3,47563.82,46496.69,29758.65,28506.51
1508291503,1,15039,1,2,1,38,10,4,2,2,1,1,1,46966.54,46966.54,46966.54,41086.95
1508291504,1,15039,1,2,1,58,6,2,2,2,2,2,2,36015.75,30209.3,30209.3,23478.26
1508291505,1,15039,1,2,2,43,6,3,3,3,1,3,1,36279.38,22021.25,22021.25,14086.95
1508291506,1,15039,1,2,1,34,6,3,2,2,1,1,1,37752.96,32527.16,32527.16,26413.04
1508344401,1,15039,1,2,2,46,6,2,2,2,2,2,2,28283.44,22476.99,18563.95,17608.69
1508344403,1,15039,1,2,1,43,8,4,3,3,2,1,1,31156.39,21969.78,0,0
1508344404,1,15039,1,3,1,46,8,7,5,5,4,4,4,51574.34,45767.89,45767.89,40147.81
1508344405,1,15039,1,2,1,42,7,5,4,4,2,4,2,44082.1,30007.43,30007.43,28027.17
1508344406,1,15039,1,3,2,50,4,6,4,4,3,3,3,19388.93,14478.24,14478.24,14478.24
1508419601,1,15039,1,2,1,73,9,4,4,3,2,2,2,54446.1,42344.24,42147.52,41434.41
1508419602,1,15039,1,2,1,54,6,4,4,4,3,3,3,42103.19,35711.89,35711.89,27442.6
1508419603,1,15039,1,2,2,64,4,2,2,1,1,2,1,29163.98,2065.57,0,0
1508419605,1,15039,1,2,1,49,8,2,2,2,1,1,1,27185.79,19257.22,19257.22,17704.91
1508419606,1,15039,1,2,1,32,8,4,2,2,1,3,1,39769.74,34180.3,34180.3,20655.73
1508431301,1,15039,1,2,2,52,6,2,2,2,2,2,2,28173.9,28173.9,28173.9,28173.9
1508431302,1,15039,1,1,2,61,6,1,1,1,1,1,1,20317.83,1320.64,0,0
1508431303,1,15039,1,3,1,53,6,5,4,4,2,3,2,86176.4,49402.16,49402.16,46956.51
1508431305,1,15039,1,2,1,29,4,3,3,3,2,2,2,31695.6,31695.6,31695.6,29347.81
1508431306,1,15039,1,3,2,51,8,5,3,3,2,3,2,57149.35,44021.73,44021.73,44021.73
1508660701,1,15057,1,2,1,38,10,3,2,2,1,1,1,68950.81,0,0,0
1508660704,1,15057,1,2,2,51,10,2,2,2,1,2,1,136251.04,0,0,0
1508660706,1,15057,1,2,1,56,9,4,4,4,2,2,2,87049.14,87049.14,48688.49,35409.83
1508675201,1,15057,1,3,1,85,10,3,3,2,2,3,2,67632.28,48480.63,48480.63,38784.52
1508675202,1,15057,1,3,2,46,10,4,4,4,4,4,4,188580.88,167569.04,167569.04,165580.1
1508675203,1,15057,1,1,1,62,10,1,1,1,0,1,0,32577.07,0,0,0
1508675204,1,15057,1,3,2,60,10,4,4,3,0,3,0,74264.81,0,0,0
1508675205,1,15057,1,2,1,53,8,4,4,4,3,3,3,157345.97,147184.68,127295.18,122320.43
1508675206,1,15057,1,3,2,52,10,6,6,6,5,5,5,141586.76,134328.7,134328.7,132762.41
1508797001,1,15057,1,2,1,62,8,2,2,2,1,1,1,38365.16,35461.94,35461.94,29347.82
1508797002,1,15057,1,2,1,26,8,2,2,2,2,2,2,144391.05,144391.05,144391.05,105652.17
1508797003,1,15057,1,2,2,60,1,3,3,3,2,2,2,58226.41,49516.74,49516.74,13206.51
1508797004,1,15057,1,3,2,22,6,2,2,2,2,2,2,61599.63,57228.25,57228.25,57228.25
1508797006,1,15057,1,3,2,73,1,7,6,5,1,2,1,39796.2,22377.7,22377.7,19076.08
1508881501,1,15057,1,2,1,49,9,2,2,2,1,1,1,15742.89,0,0,0
1508881503,1,15057,1,1,2,69,10,1,1,0,0,1,0,97017.31,0,0,0
1508881505,1,15057,1,2,1,74,10,4,4,2,3,3,3,95969.74,8413.04,0,0
1508881506,1,15057,1,2,1,75,10,2,2,0,0,2,0,59935.5,0,0,0
1508997601,1,15057,1,3,2,71,3,4,3,2,1,2,1,46927.05,33631.15,31681.16,15344.26
1508997602,1,15057,1,2,1,79,4,2,2,1,1,2,1,26374.52,1318.03,0,0
1508997604,1,15057,1,2,1,43,6,3,2,2,1,1,1,35409.83,35409.83,35409.83,33688.52
1508997605,1,15057,1,3,1,41,6,10,7,7,4,4,4,37628.37,36265.52,33934.38,19278.67
1508997606,1,15057,1,3,2,53,5,4,3,2,1,2,1,23758.86,16622.95,16622.95,16524.59
1509074701,1,15057,1,2,1,53,4,2,2,2,1,1,1,46021.19,39442.62,39442.62,33049.18
1509074702,1,15057,1,3,2,62,4,4,4,4,3,3,3,97651.48,93880.06,93880.06,93500.64
1509074703,1,15057,1,2,2,45,6,3,3,3,2,2,2,30983.58,30983.58,30983.58,29950.8
1509074704,1,15057,1,3,1,43,4,6,6,5,3,3,3,55975.46,41498.34,15983.6,15983.6
1509074705,1,15057,1,2,1,30,6,2,2,2,2,2,2,42983.59,42983.59,42983.59,42540.97
1509074706,1,15057,1,2,1,53,6,4,4,4,2,2,2,50631.39,40499.98,40499.98,34229.5
