"folioviv","foliohog","ubica_geo","tam_loc","clase_hog","sexo_jefe","edad_jefe","educa_jefe","tot_integ","mayores","p12_64","ocupados","percep_ing","perc_ocupa","ing_cor","ingtrab","trabajo","sueldos"
2760510213,1,27004,4,3,2,46,4,6,3,3,2,2,2,27606.56,21696.44,19461.86,16627.62
2760510214,1,27004,4,2,2,51,7,3,3,3,3,3,3,40010.06,37106.84,20883.97,20883.97
2760510215,1,27004,4,3,1,54,6,7,4,4,3,4,3,57328.04,49335.88,16607.71,10441.98
2760510516,1,27004,4,3,1,50,6,5,4,4,2,2,2,57767.85,53413.02,53413.02,45782.6
2760510517,1,27004,4,2,1,27,10,2,2,2,1,1,1,33998.6,26657.6,26657.6,23478.26
2760510518,1,27004,4,2,1,31,8,4,2,2,1,1,1,20720.18,18978.25,18978.25,15554.34
2760510519,1,27004,4,3,1,56,1,4,4,4,3,4,3,29344.42,15486.81,12326.06,12326.06
2760510520,1,27004,4,3,1,32,10,5,3,3,1,1,1,84444.61,68086.93,68086.93,57521.73
2760510601,1,27004,4,2,2,44,8,5,3,3,2,3,2,30609.15,14488.5,13377.03,4475.4
2760510602,1,27004,4,3,1,60,6,6,4,4,3,2,2,18550.81,15550.81,14754.09,14163.93
2760510603,1,27004,4,2,2,29,8,2,1,1,1,2,1,32056.3,17200.07,17200.07,12786.88
2760510604,1,27004,4,2,1,24,6,2,2,2,1,1,1,23924.52,15713.11,15713.11,15344.26
2760510605,1,27004,4,2,1,56,4,4,4,4,4,4,4,56877.01,47695.06,8114.74,7524.58
2760510706,1,27004,4,2,1,60,1,2,2,2,2,2,2,11794.54,8408.84,5016.39,5016.39
2760510707,1,27004,4,2,1,54,8,5,4,4,2,3,2,24192.76,18168.17,9590.16,9590.16
2760510709,1,27004,4,2,1,53,6,4,4,4,4,4,4,122813.49,98556.35,94131.11,82672.12
2760510710,1,27004,4,2,1,35,10,3,2,2,2,2,2,71635.32,65163.91,65163.91,59016.38
2760602301,1,27006,4,2,1,41,9,4,2,2,2,2,2,99649.35,84179.31,84179.31,62804.34
2760602302,1,27006,4,4,1,44,6,4,3,3,2,3,2,20165.52,8779.88,7336.95,7336.95
2760602303,1,27006,4,2,1,34,6,5,3,3,2,3,2,35644.6,26413.04,26413.04,26413.04
2760602304,1,27006,4,2,1,47,4,4,4,4,4,4,4,13955.44,8995.09,6089.66,6089.66
2760602305,1,27006,4,2,2,48,5,3,3,3,2,2,2,25521.93,11130.15,11130.15,10799.99
2760602321,1,27006,4,2,2,44,3,2,2,2,2,2,2,19350.7,13291.62,9538.04,9538.04
2760602322,1,27006,4,2,2,32,7,4,3,3,0,4,0,33877.23,28.85,28.85,28.85
2760602323,1,27006,4,3,2,62,4,7,4,4,3,2,2,30165.13,23429.34,13891.3,13891.3
2760602325,1,27006,4,2,1,47,6,4,2,2,1,1,1,22668.54,15529.88,15529.88,14673.91
2760602417,1,27006,4,2,1,78,1,2,2,1,2,2,2,6411.82,757.17,0,0
2760602418,1,27006,4,3,1,38,4,5,4,3,4,4,4,17283.23,9666.18,8442.38,8222.28
2760602419,1,27006,4,3,2,88,1,5,3,2,2,3,2,22272.77,17902.16,17902.16,17902.16
2760602420,1,27006,4,2,2,38,4,3,2,2,1,3,1,16109.73,7630.43,7630.43,7630.43
2760602811,1,27006,4,3,1,50,6,4,3,3,1,3,1,32596.69,20695.06,6137.7,6137.7
2760602812,1,27006,4,3,1,64,6,4,4,4,3,2,2,17496.18,12248.33,10546.7,10546.7
2760602813,1,27006,4,2,1,47,5,3,2,2,1,1,1,39791.34,35813.09,35813.09,29508.19
2760602814,1,27006,4,3,2,53,3,3,2,2,2,2,2,23375.4,7022.95,0,0
2760602815,1,27006,4,2,1,79,3,2,2,0,1,1,1,12983.6,0,0,0
2760602906,1,27006,4,2,1,38,6,6,6,6,3,4,2,32324.37,17787.7,15260.86,15260.86
2760602907,1,27006,4,2,2,66,3,3,3,2,2,3,2,199690.59,188967.69,0,0
2760602908,1,27006,4,2,1,33,6,5,2,2,1,1,1,35011.67,21619.56,21619.56,21130.43
2760602909,1,27006,4,2,1,41,4,5,4,4,3,5,3,44974.12,37831.27,37831.27,35217.38
2760602910,1,27006,4,2,2,47,6,2,2,2,1,1,1,19730.88,12472.82,0,0
2760649015,1,27008,4,3,1,56,3,5,5,5,3,4,2,27279.05,16718.46,0,0
2760649016,1,27008,4,2,2,32,6,4,2,2,1,1,1,22049.16,2543.47,2543.47,2543.47
2760649017,1,27008,4,3,1,53,6,6,4,4,3,3,3,35891.98,28602.37,9919.56,9919.56
2760649018,1,27008,4,3,2,53,6,5,4,4,2,5,2,18490.66,528.25,469.56,469.56
2760649019,1,27008,4,2,1,33,8,3,2,2,2,2,2,94838.91,83103.23,61092.37,52826.08
2760649410,1,27008,4,3,1,56,3,5,3,3,3,4,3,29042.09,20814.45,20641.3,20641.3
2760649411,1,27008,4,2,2,41,3,6,4,4,2,5,2,17527.09,8271.19,7439.67,7439.67
2760649412,1,27008,4,3,2,72,3,6,4,3,4,4,4,27912.43,8730.96,3228.25,3228.25
2760649413,1,27008,4,2,1,45,3,6,5,5,2,5,2,23712.18,11054.31,2249.99,2249.99
2760649414,1,27008,4,3,2,49,3,2,1,1,0,2,0,19012.96,0,0,0
2760649420,1,27008,4,3,1,43,6,6,4,3,1,6,1,13198.76,1284.44,234.78,234.78
2760649421,1,27008,4,2,2,34,6,2,1,1,0,2,0,19028.74,0,0,0
2760649422,1,27008,4,3,1,60,4,4,4,4,1,3,1,26412.72,0,0,0
2760649423,1,27008,4,2,1,48,6,5,4,4,3,5,3,27909.86,20877.05,953.8,953.8
2760649424,1,27008,4,3,1,95,4,3,3,1,0,3,0,21109.74,0,0,0
2760649425,1,27008,4,2,1,32,8,3,2,2,2,2,2,15792.46,7165.75,5869.56,5869.56
2760649805,1,27008,4,2,1,61,6,2,2,2,1,1,1,9406.78,2763.93,2065.57,2065.57
2760649806,1,27008,4,2,1,38,6,6,4,4,3,4,2,25120.58,15413.1,7426.22,7229.5
2760649807,1,27008,4,3,2,64,6,5,3,3,3,2,2,14893.18,4234.41,1770.49,1770.49
2760649808,1,27008,4,2,1,57,3,2,2,2,2,2,2,12428.54,6098.35,5409.83,5409.83
2760649809,1,27008,4,2,1,25,8,3,2,2,2,2,2,15737.68,12737.68,9786.87,8852.45
2760649902,1,27008,4,2,1,55,6,5,2,2,2,4,2,15782.11,11160.96,9538.03,8804.34
2760649903,1,27008,4,2,1,55,3,2,2,2,2,2,2,13531.41,8641.94,6520.1,6397.82
2760649904,1,27008,4,2,1,30,5,3,2,2,2,2,2,23715.37,10545.64,9782.6,9391.3
2760659212,1,27008,4,2,2,34,6,5,3,3,2,5,2,37045.22,15767.39,15767.39,11988.39
2760659213,1,27008,4,2,1,35,6,2,2,2,2,2,2,47057.9,44154.68,0,0
2760659214,1,27008,4,2,2,28,6,3,1,1,1,3,1,22768.08,11438.94,11438.94,11252.48
2760659215,1,27008,4,2,1,29,6,4,2,2,2,1,1,29014.51,21480.66,21480.66,21480.66
2760659216,1,27008,4,2,1,36,4,5,2,2,2,4,2,22023.76,14220.98,11734.8,10143.64
2760659221,1,27008,4,2,1,30,4,3,2,2,2,2,2,16937.82,16647.5,16110.49,14320.44
2760659222,1,27008,4,2,1,32,8,4,2,2,2,1,1,15157.77,11192.81,0,0
2760659223,1,27008,4,1,1,35,4,1,1,1,1,1,1,15821.02,11436.46,11436.46,11436.46
2760659224,1,27008,4,2,1,23,8,3,2,2,2,2,2,21521.59,17258.08,17159.63,13425.41
2760659517,1,27008,4,2,1,77,3,4,4,2,1,4,1,29066.79,22304.34,7630.43,7630.43
2760659519,1,27008,4,2,1,53,1,6,5,5,4,6,4,73793.95,70434.75,39913.02,35217.37
2760659601,1,27008,4,2,1,72,3,2,2,0,2,2,2,16687.55,0,0,0
2760659603,1,27008,4,2,1,44,3,3,3,3,2,2,2,16858.28,11950.8,11434.41,11237.69
2760659604,1,27008,4,3,1,64,3,9,8,8,5,8,5,75035.1,56709.02,51494.94,36535.06
2760659605,1,27008,4,2,1,28,6,3,2,2,2,2,2,8769.33,4479.33,4426.22,4426.22
2760659606,1,27008,4,2,1,33,5,5,2,2,1,5,1,76270.54,33181.41,31915.51,13330.31
2760659707,1,27008,4,2,1,42,4,4,3,3,2,3,2,29554.07,21668.84,21668.84,21245.89
2760659708,1,27008,4,2,1,66,3,3,3,2,3,3,3,25554.06,9250.81,0,0
2760659709,1,27008,4,3,1,74,1,4,4,3,4,2,2,12907.45,2384.26,0,0
2760659710,1,27008,4,2,1,38,8,3,2,2,1,1,1,44599.43,38162.5,38162.5,23606.55
2760659711,1,27008,4,2,1,34,4,3,2,2,2,2,2,16436.45,11679.33,10032.78,9442.62
2760670301,1,27008,4,2,1,83,1,2,2,0,0,2,0,7492.35,0,0,0
2760670302,1,27008,4,2,1,49,6,3,3,3,1,3,1,6968.22,3346.61,0,0
2760670303,1,27008,4,3,2,43,3,7,4,4,3,6,3,33874.03,23978.46,23582.27,17139.12
2760670304,1,27008,4,3,2,52,4,11,9,9,5,8,5,75488.41,67053.15,64708.27,44490.3
2760670305,1,27008,4,3,2,68,5,4,4,2,1,4,1,26775.09,15724.09,15724.09,10095.65
2760670321,1,27008,4,2,1,30,10,5,2,2,1,1,1,92934.76,92934.76,92934.76,88043.47
2760670323,1,27008,4,2,2,57,4,3,3,3,3,3,3,23799.79,10604.34,1467.39,1467.39
2760670324,1,27008,4,2,1,24,5,5,2,2,1,1,1,19746.65,13940.2,13940.2,12913.04
2760670325,1,27008,4,2,1,61,4,2,2,2,2,2,2,20188.34,14439.49,14281.02,9391.3
2760670326,1,27008,4,2,2,33,8,2,1,1,1,1,1,23947.78,22010.85,22010.85,19369.56
2760670416,1,27008,4,2,1,60,1,2,2,2,2,2,2,36343.92,18802.15,9860.86,9860.86
2760670417,1,27008,4,2,2,37,7,2,2,2,2,2,2,27991.61,7.33,0,0
2760670418,1,27008,4,3,1,88,1,7,5,3,0,7,0,21817.83,97.82,0,0
2760670419,1,27008,4,2,1,44,4,5,3,3,2,3,1,28852.3,10328.47,9.78,9.78
2760670420,1,27008,4,2,1,82,1,2,2,0,0,2,0,16351.05,0,0,0
2760670811,1,27008,4,2,1,40,5,6,4,4,3,5,3,34012.37,13647.54,0,0
2760670812,1,27008,4,2,1,50,3,7,5,5,2,6,2,27346.18,9321.62,7081.96,7081.96
2760670813,1,27008,4,3,1,26,6,7,3,3,3,5,3,45919.57,25337.67,24378.66,20385.23
2760670814,1,27008,4,2,1,73,1,2,2,0,2,2,2,13080.73,1416.38,0,0
2760670815,1,27008,4,2,1,32,8,4,2,2,2,4,2,22870.57,8979.33,7081.96,7081.96
2760670906,1,27008,4,2,1,26,6,3,2,2,2,3,2,19603.59,18553.4,14601.23,14086.95
2760670907,1,27008,4,2,2,49,1,2,2,2,1,2,1,13824.6,9391.3,9391.3,9391.3
2760670908,1,27008,4,1,1,68,1,1,1,0,1,1,1,7173.01,2347.82,2347.82,2347.82
2760670909,1,27008,4,3,2,80,1,2,1,0,1,2,1,9558.86,580.09,0,0
2760670910,1,27008,4,2,1,70,1,3,3,1,2,3,2,13140.69,5869.56,5869.56,5869.56
2760687002,1,27008,4,1,1,23,8,1,1,1,1,1,1,8198.48,4984.23,0,0
2760687003,1,27008,4,2,1,21,6,3,2,2,1,1,1,13569.93,9391.3,9391.3,9391.3
2760687004,1,27008,4,3,2,47,3,11,7,7,2,7,2,32283.75,21913.04,21913.04,21913.04
2760687005,1,27008,4,2,2,45,1,2,2,2,2,2,2,13436.91,2850.91,2850.91,1467.39
2760687006,1,27008,4,2,1,43,6,3,2,2,2,3,2,17715.44,9396.18,8804.34,8804.34
2760687219,1,27008,4,2,2,32,6,3,2,2,1,3,1,19960.12,15092.55,15092.55,11933.7
2760687220,1,27008,4,1,1,68,6,1,1,0,1,1,1,14753.32,7639.55,7359.11,7160.22
2760687222,1,27008,4,2,2,44,6,3,3,3,2,2,2,35536.47,30766.89,30766.89,25881.21
2760687223,1,27008,4,2,1,28,7,5,2,2,1,2,1,20518.82,14641.64,12430.93,12430.93
2760687224,1,27008,4,1,2,65,1,1,1,0,1,1,1,8659.33,1521.53,895.02,895.02
2760687607,1,27008,4,2,1,74,3,2,2,0,2,2,2,16513.45,10308.19,0,0
2760687608,1,27008,4,2,2,55,6,2,2,2,2,2,2,18862.99,6108.18,959.01,959.01
2760687609,1,27008,4,2,1,50,6,3,3,3,3,3,3,32188.49,25081.95,22721.3,22721.3
2760687610,1,27008,4,2,1,71,3,2,2,1,2,2,2,8785.73,5427.53,0,0
2760687611,1,27008,4,2,1,34,8,4,2,2,2,2,2,43695.3,39195.3,39195.3,34052.45
2760687612,1,27008,4,2,2,49,3,2,2,2,1,2,1,46055.24,17704.91,16721.31,16721.31
2760687713,1,27008,4,2,1,60,3,2,2,2,2,2,2,9971.51,4389.82,0,0
2760687714,1,27008,4,2,1,52,3,4,3,3,2,4,2,19763.58,8924.25,6639.34,6639.34
2760687716,1,27008,4,2,1,37,6,4,4,4,2,4,2,18288.79,5432.44,4426.22,4426.22
2760687717,1,27008,4,3,2,49,3,7,4,4,4,4,4,25694.74,20875.07,15540.98,15540.98
2760687718,1,27008,4,1,1,42,6,1,1,1,1,1,1,15737.7,9737.7,0,0
2760690306,1,27008,4,1,2,57,3,1,1,1,0,1,0,5195.12,366.84,0,0
2760690307,1,27008,4,3,1,65,3,6,6,4,2,6,2,14987.82,7674.43,7043.47,7043.47
2760690308,1,27008,4,2,1,42,4,4,2,2,2,3,2,15408.31,10597.49,10565.21,10565.21
2760690309,1,27008,4,3,1,33,8,2,2,1,1,2,1,17826.04,7043.47,7043.47,7043.47
2760690310,1,27008,4,2,1,36,8,3,2,2,2,2,2,18059.15,7163.79,7043.47,7043.47
2760690311,1,27008,4,2,1,23,8,3,2,2,2,2,2,11326.57,7750.75,7630.43,7630.43
2760690501,1,27008,4,2,1,45,6,6,4,4,2,5,3,34802.99,23986.93,6309.76,6309.76
2760690502,1,27008,4,2,1,57,6,3,3,3,3,3,3,23016.12,11692.16,8804.34,8804.34
2760690503,1,27008,4,2,1,52,6,4,3,3,1,4,1,43969.61,38817.36,38817.36,34043.47
2760690504,1,27008,4,3,2,66,1,5,4,3,3,3,2,12730.27,1986.83,0,0
2760690505,1,27008,4,2,1,43,8,4,3,3,2,3,2,16817.95,11494.55,0,0
2760690816,1,27008,4,2,1,48,1,5,5,5,5,5,5,22057.75,15205.54,11360.63,10032.77
2760690817,1,27008,4,2,1,51,3,4,3,3,1,4,1,23433.97,17351.79,0,0
2760690817,2,27008,4,2,1,25,6,4,2,2,1,1,1,16368.95,3540.98,3540.98,3540.98
2760690818,1,27008,4,2,1,54,1,2,2,2,2,2,2,7489.58,2230.81,1327.86,1327.86
2760690819,1,27008,4,2,1,37,6,3,2,2,2,3,2,9038.46,4408.51,2213.11,2213.11
2760690820,1,27008,4,1,1,73,1,1,1,0,0,1,0,12382.1,0,0,0
2760690912,1,27008,4,2,1,22,8,5,2,2,2,2,2,27450.18,25127.6,0,0
2760690913,1,27008,4,2,1,38,3,4,3,3,3,4,3,15728.31,10564.22,7043.47,7043.47
2760690914,1,27008,4,2,1,60,1,2,2,2,1,2,1,11030.73,4345.43,3864.13,3864.13
2760690915,1,27008,4,2,1,47,8,2,2,2,2,2,2,36926.13,32653.35,32057.59,28291.3
2760760001,1,27010,4,3,1,40,7,7,5,5,3,6,3,18156.36,13822.81,13822.81,13627.16
2760760002,1,27010,4,3,1,76,3,4,4,3,1,2,1,42557.49,24163.04,24163.04,21717.39
2760760003,1,27010,4,2,1,38,7,5,5,5,1,4,1,11055.58,3521.73,3521.73,3521.73
2760760004,1,27010,4,2,1,40,6,8,6,6,2,4,2,15014.07,10076.08,10076.08,10076.08
2760760005,1,27010,4,3,1,55,3,7,6,6,2,4,2,28565.93,16679.32,9978.25,9978.25
2760760217,1,27010,4,2,1,58,6,2,2,2,2,2,2,16880.22,1834.8,0,0
2760760218,1,27010,4,2,1,36,8,3,2,2,2,1,1,29371.95,22729.83,22729.83,18099.44
2760760219,1,27010,4,1,2,79,3,1,1,0,0,1,0,11627.02,0,0,0
2760760220,1,27010,4,1,1,44,8,1,1,1,1,1,1,32675.07,31223.46,31223.46,21241.98
2760760221,1,27010,4,2,1,29,9,3,2,2,1,1,1,8172.92,4564.64,0,0
2760760222,1,27010,4,3,2,66,1,8,6,4,4,5,4,105399.08,102679.52,100342.51,72795.56
2760760223,1,27010,4,2,2,41,6,4,4,4,1,4,1,28037.52,21978.88,0,0
2760760225,1,27010,4,2,1,52,8,5,4,4,3,5,3,62045.03,53439.1,38187.84,37790.05
2760760606,1,27010,4,2,1,74,1,2,2,0,1,2,1,45107.2,38861.3,0,0
2760760607,1,27010,4,2,1,38,6,6,4,4,2,6,2,27540.94,14999.99,14999.99,14999.99
2760760608,1,27010,4,3,1,67,1,8,7,6,5,5,5,63109.86,37499,15344.26,15344.26
2760760609,1,27010,4,2,1,40,8,5,4,4,1,1,1,37239.28,29262.28,29262.28,23606.55
2760760610,1,27010,4,1,1,61,3,1,1,1,1,1,1,7523.35,808.52,0,0
2760760711,1,27010,4,2,2,39,6,3,2,2,1,3,1,33049.09,9885.24,0,0
2760760711,2,27010,4,2,1,23,8,3,2,2,1,1,1,16280.4,13966.12,13966.12,11803.27
2760760712,1,27010,4,2,1,41,7,5,4,4,2,4,2,31217.76,14995.32,11554.67,10622.95
2760760713,1,27010,4,2,1,42,8,5,4,4,1,1,1,35311.08,26675.4,26675.4,22249.18
2760760714,1,27010,4,2,1,43,8,7,6,6,2,5,2,49303.71,36168.19,35409.83,35409.83
2760760715,1,27010,4,3,1,64,4,7,6,5,2,6,2,86358.79,42071.78,23606.55,23606.55
2760760716,1,27010,4,2,1,36,6,4,3,3,2,3,2,28515.67,22679.82,9892.94,1278.68
2760767307,1,27010,4,3,1,57,6,13,10,10,5,5,5,73715.3,67272.99,67272.99,63580.09
2760767308,1,27010,4,3,1,67,5,5,5,3,3,5,3,32185.62,15989.66,6163.03,6163.03
2760767309,1,27010,4,2,1,59,6,3,3,3,2,2,2,12279.83,6759.77,0,0
2760767310,1,27010,4,2,2,54,6,3,2,2,1,1,1,7263.46,2817.39,2817.39,2817.39
2760767321,1,27010,4,2,1,23,6,3,2,2,1,2,1,10290.32,4402.16,4108.69,4108.69
2760767322,1,27010,4,3,1,53,6,4,4,3,2,2,2,10659.37,4617.38,3306.52,3306.52
2760767323,1,27010,4,2,1,40,4,5,5,5,1,5,1,18673.99,8902.16,8804.34,8804.34
2760767324,1,27010,4,2,1,73,3,2,2,0,1,2,1,15361.77,478.36,0,0
2760767325,1,27010,4,2,2,37,8,3,2,2,0,3,0,18121.45,3008.15,0,0
2760767501,1,27010,4,2,1,41,8,5,4,4,2,2,2,58868.71,51133.69,50380.43,46956.52
2760767502,1,27010,4,2,1,31,6,4,2,2,2,1,1,28688.09,21546.17,21546.17,20543.47
2760767503,1,27010,4,2,1,44,6,5,5,5,3,3,2,102482.33,94940.19,94646.72,90978.25
2760767504,1,27010,4,2,2,42,9,3,2,2,1,2,1,24598.45,15468.73,15468.73,9244.56
2760767505,1,27010,4,2,2,43,8,3,3,3,1,1,1,19017.54,13891.29,13891.29,13206.52
2760767816,1,27010,4,2,1,40,11,5,5,5,1,2,1,56729.49,46229.49,44262.29,44262.29
2760767817,1,27010,4,2,1,36,6,3,2,2,1,2,1,86202.9,79967.2,79672.12,74754.09
2760767818,1,27010,4,2,1,26,7,4,2,2,1,1,1,19531.6,12245.89,12245.89,10622.95
2760767819,1,27010,4,2,1,44,6,4,2,2,1,1,1,22450.81,19450.81,19450.81,18885.24
2760767820,1,27010,4,2,1,70,3,2,2,0,1,2,1,8644.9,1292.45,0,0
2760767911,1,27010,4,3,1,52,6,6,4,4,2,2,2,41161.88,36807.05,18586.95,17608.69
2760767912,1,27010,4,3,1,39,8,6,6,4,1,3,1,65730.9,55271.73,55271.73,52826.08
2760767913,1,27010,4,3,2,48,8,6,3,3,2,2,2,27006.43,14395.09,14395.09,13206.52
2760767914,1,27010,4,2,1,50,4,3,3,3,2,2,2,28808.98,26486.4,14673.91,14673.91
2760767915,1,27010,4,2,1,40,6,6,2,2,2,5,2,27137.21,21766.29,21766.29,17608.69
2760795006,1,27011,4,2,1,32,8,3,2,2,2,2,2,18243.68,16113.61,15975.68,11494.56
2760795007,1,27011,4,3,1,66,1,4,3,2,3,4,3,21179.49,13596.82,7630.42,7385.86
2760795008,1,27011,4,3,1,49,4,5,3,3,2,5,2,19028.73,7937.59,7092.38,7092.38
2760795010,1,27011,4,2,1,27,9,3,2,2,1,1,1,10716.8,3521.73,3521.73,3521.73
2760795401,1,27011,4,2,1,52,3,3,3,3,2,2,2,21135.9,15387.05,0,0
2760795402,1,27011,4,2,1,48,3,3,3,3,3,3,3,22451.02,17482.47,11269.56,11269.56
2760795403,1,27011,4,2,1,46,4,3,3,3,3,3,3,26982.39,21984.41,14086.94,14086.94
2760795404,1,27011,4,2,1,41,6,5,4,4,2,5,3,28779.4,22609.51,366.84,366.84
2760795405,1,27011,4,1,2,59,6,1,1,1,1,1,1,12890.26,6058.36,0,0
2760795420,1,27011,4,2,1,29,6,6,2,2,2,4,2,13568.94,5325.62,3526.62,3526.62
2760795421,1,27011,4,2,2,29,6,3,1,1,1,1,1,6812.87,3887.6,0,0
2760795422,1,27011,4,2,1,27,6,4,2,2,1,2,1,15806.85,10760.86,1956.52,1956.52
2760795423,1,27011,4,2,1,53,3,5,5,5,3,5,3,29644.38,26608.68,25239.12,25239.12
2760795611,1,27011,4,2,1,76,1,3,3,1,3,3,3,10715.39,1224.59,0,0
2760795612,1,27011,4,3,2,49,6,5,3,3,1,3,1,27328.46,16406.61,16406.61,12825.24
2760795613,1,27011,4,2,1,43,6,5,3,3,2,5,2,31975.3,25360.57,23979.6,19180.32
2760795614,1,27011,4,3,1,42,4,5,4,4,3,4,3,47705.96,41718.98,39747.84,29409.83
2760795615,1,27011,4,3,2,70,3,2,2,1,2,2,2,10254.08,2788.52,0,0
2760795716,1,27011,4,2,1,26,9,3,2,2,2,2,2,19007.34,12187.85,12049.17,11803.27
2760795717,1,27011,4,2,1,41,6,5,4,4,2,5,2,27006.97,17336.04,7081.96,7081.96
2760795719,1,27011,4,2,1,58,1,4,3,3,3,4,3,18469.14,12355.06,5901.63,5901.63
2760808202,1,27011,4,3,1,50,4,3,2,2,2,2,2,32979.17,26109.43,0,0
2760808203,1,27011,4,2,1,31,6,5,2,2,1,1,1,10254.22,7160.22,7160.22,7160.22
2760808204,1,27011,4,3,1,46,4,5,4,4,2,4,2,37468.31,31435.32,30182.3,20883.97
2760808205,1,27011,4,1,1,79,1,1,1,0,1,1,1,17382.77,313.25,0,0
2760808311,1,27011,4,2,1,58,3,2,2,2,1,2,1,9784.29,2928.9,0,0
2760808312,1,27011,4,2,1,32,6,3,2,2,2,2,2,13035.61,9360.97,8647.82,8452.17
2760808313,1,27011,4,2,1,57,6,3,3,3,3,3,3,18657.38,11435.85,8647.82,8452.17
2760808314,1,27011,4,2,1,39,6,5,3,3,2,4,2,12759.18,7043.47,7043.47,7043.47
2760808315,1,27011,4,2,1,39,6,3,2,2,2,2,2,16195.65,12326.07,12326.07,12326.07
2760808506,1,27011,4,2,1,31,4,4,2,2,2,2,1,12164.28,7799.67,3717.39,3228.26
2760808507,1,27011,4,2,1,38,4,4,2,2,2,1,1,12888.22,11146.29,0,0
2760808508,1,27011,4,2,1,35,6,2,2,2,2,2,2,6624.5,3521.73,3521.73,3521.73
2760808509,1,27011,4,2,1,21,4,3,2,2,2,2,2,14373.39,10862.59,7043.47,6104.34
2760808510,1,27011,4,2,1,61,4,4,3,3,3,3,3,44933.79,25747.29,18195.63,16434.77
2760808916,1,27011,4,1,2,43,3,1,1,1,0,1,0,4297.24,0,0,0
2760808917,1,27011,4,3,1,75,1,4,3,2,2,2,2,17773.2,12158.79,0,0
2760808918,1,27011,4,2,1,72,4,2,2,0,1,2,1,6880.28,1153.36,0,0
2760808919,1,27011,4,3,1,38,3,6,5,5,2,5,2,14231.44,9293.46,9293.46,8999.99
2760808920,1,27011,4,2,1,53,3,2,2,2,1,1,1,10060.3,8608.69,4695.65,4695.65
2760815011,1,27012,4,2,2,38,10,3,2,2,2,2,2,63981.39,55271.72,55271.72,50135.86
2760815012,1,27012,4,3,2,58,3,5,3,3,1,2,1,18148.3,12472.82,11592.39,11592.39
2760815013,1,27012,4,2,1,41,7,4,3,3,2,4,2,27910.32,20473.98,18953.77,16434.77
2760815014,1,27012,4,2,2,53,6,2,2,1,1,2,1,17962.12,10565.21,10565.21,10565.21
2760815015,1,27012,4,3,1,40,6,5,3,3,1,3,1,59837.99,48423.91,48423.91,48423.91
2760815406,1,27012,4,2,1,29,8,2,2,2,1,1,1,38792.51,32135.85,32135.85,29347.82
2760815408,1,27012,4,3,1,68,8,7,4,2,4,5,4,43101.27,37279.05,16434.77,16434.77
2760815409,1,27012,4,2,1,47,6,5,4,4,3,3,3,45339.04,40901.07,22989.12,22989.12
2760815410,1,27012,4,3,2,40,4,6,5,5,3,4,2,49442.85,42153.25,17608.69,17608.69
2760815421,1,27012,4,3,1,63,10,8,6,6,2,3,2,262141.54,92176.61,92176.61,90978.25
2760815422,1,27012,4,3,1,36,2,6,4,3,3,4,3,57355.26,38836.92,35413.01,34923.89
2760815423,1,27012,4,3,1,58,1,8,6,6,3,6,3,52981.53,17510.86,2347.82,2347.82
2760815424,1,27012,4,2,1,59,8,2,2,2,2,2,2,43133.34,40361.08,0,0
2760815425,1,27012,4,2,1,29,5,4,2,2,2,3,2,21958.21,4421.73,3130.43,3130.43
2760815426,1,27012,4,1,1,68,1,1,1,0,0,1,0,5319.91,0,0,0
2760815616,1,27012,4,2,1,21,3,4,2,2,1,2,1,15002.05,10534.42,0,0
2760815617,1,27012,4,2,1,53,6,5,4,4,1,5,1,45078.65,31967.2,31967.2,29508.19
2760815618,1,27012,4,2,1,64,3,3,3,3,1,3,1,14213.1,3540.98,3540.98,3540.98
2760815619,1,27012,4,2,2,33,6,5,3,3,1,1,1,29682.05,21860.65,21860.65,0
2760815620,1,27012,4,3,1,46,4,6,6,6,2,4,2,19003.25,14390.15,14390.15,12393.43
2760815801,1,27012,4,3,1,86,4,4,4,2,1,4,1,26138.84,418.03,0,0
2760815802,1,27012,4,2,2,47,6,4,4,4,3,3,3,22823.58,11450.64,10868.85,10868.85
2760815803,1,27012,4,3,1,70,3,4,4,2,3,4,3,34014,23776.78,22670.23,17704.91
2760815805,1,27012,4,2,1,38,4,7,4,4,2,1,1,50473.77,47473.77,0,0
2760837206,1,27012,4,2,1,44,4,5,5,5,3,5,3,29246.84,24503.85,24503.85,23509.38
2760837207,1,27012,4,2,2,22,6,2,1,1,0,2,0,19041.4,0,0,0
2760837208,1,27012,4,2,1,63,3,7,5,5,1,7,1,21846.34,18696.12,0,0
2760837209,1,27012,4,2,1,72,4,2,2,0,1,2,1,17239.42,8592.26,8592.26,8592.26
2760837210,1,27012,4,2,1,30,4,6,2,2,1,5,1,16191.89,7160.22,7160.22,7160.22
2760837221,1,27012,4,3,1,45,3,4,4,4,2,3,2,14502.66,12430.93,12430.93,12430.93
2760837222,1,27012,4,2,1,46,3,2,2,2,1,1,1,8287.7,5817.67,5817.67,5817.67
2760837223,1,27012,4,2,1,38,6,5,4,4,3,5,4,25545.23,17840.87,10143.64,10143.64
2760837224,1,27012,4,2,1,42,6,5,2,2,1,4,1,5231.63,1292.81,1193.37,1193.37
2760837225,1,27012,4,2,2,65,3,3,3,2,2,2,2,9778.55,8005.52,5966.85,5966.85
2760837226,1,27012,4,2,2,47,3,2,2,2,0,2,0,6024.13,462.43,0,0
